TIME;drivetrain/gearbox/rpmMatchingRpmTarget;engine/rpm;drivetrain/gearbox/dsg/nextGear;sensors/gear;drivetrain/gearbox/state;drivetrain/gearbox/dsg/diagnosticFlags;drivetrain/gearSelector/position;drivetrain/gearbox/dsg/gearSelectorPosition;drivetrain/gearbox/stateTimer;drivetrain/torqueEstimation/engineTorquePercent;drivetrain/torqueEstimation/dsgEngineTorquePercent;drivetrain/gearbox/dsg/requestedTorque;ignition/angle;drivetrain/gearbox/torqueReduction/dbwCorrection;drivetrain/gearbox/torqueReduction/cylinderCut;drivetrain/gearbox/torqueReduction/ignCorrection;drivetrain/gearbox/torqueReduction;sensors/tps1;dbw/target
6.580;;1093;;;;;;;;;;;;;;;;;
6.600;0;1101;;;;0;;;0;0.000;0.000;;8.800;0.000;;0.000;0.000;4.400;4.400
6.620;;1111;;;;;;;;;;;;;;;;;
6.640;;1118;0;-3;0;;0;0;;;;0.000;7.700;;0.000;;;4.400;4.400
6.660;;1122;;;;;;;;;;;;;;;;;
6.680;;1123;;;;;;;;;;;7.000;;;;;4.400;4.400
6.700;0;1124;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
6.720;;1122;;;;;;;;;;;6.800;;;;;4.400;4.400
6.740;;1120;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
6.760;;1119;;;;;;;;;;;7.100;;;;;4.400;4.400
6.780;;1121;;;;;;;;;;;;;;;;;
6.800;0;1122;;;;0;;;0;0.000;0.000;;6.900;0.000;;0.000;0.000;4.400;4.400
6.820;;1125;;;;;;;;;;;;;;;;;
6.840;;1132;0;-3;0;;0;0;;;;0.000;6.600;;0.000;;;4.400;4.400
6.860;;1137;;;;;;;;;;;;;;;;;
6.880;;1136;;;;;;;;;;;5.800;;;;;4.400;4.400
6.900;0;1130;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
6.920;;1121;;;;;;;;;;;6.200;;;;;4.400;4.400
6.940;;1108;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
6.960;;1094;;;;;;;;;;;7.400;;;;;4.400;4.400
6.980;;1088;;;;;;;;;;;;;;;;;
7.000;0;1088;;;;0;;;0;0.000;0.000;;8.600;0.000;;0.000;0.000;4.400;4.400
7.020;;1088;;;;;;;;;;;;;;;;;
7.040;;1088;0;-3;0;;0;0;;;;0.000;8.600;;0.000;;;4.400;4.400
7.060;;1091;;;;;;;;;;;;;;;;;
7.080;;1096;;;;;;;;;;;8.400;;;;;4.400;4.400
7.100;0;1102;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
7.120;;1105;;;;;;;;;;;7.800;;;;;4.400;4.400
7.140;;1102;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
7.160;;1097;;;;;;;;;;;7.800;;;;;4.400;4.400
7.180;;1092;;;;;;;;;;;;;;;;;
7.200;0;1086;;;;0;;;0;0.000;0.000;;8.400;0.000;;0.000;0.000;4.400;4.400
7.220;;1078;;;;;;;;;;;;;;;;;
7.240;;1071;0;-3;0;;0;0;;;;0.000;9.200;;0.000;;;4.400;4.400
7.260;;1070;;;;;;;;;;;;;;;;;
7.280;;1069;;;;;;;;;;;9.700;;;;;4.400;4.400
7.300;0;1072;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
7.320;;1071;;;;;;;;;;;9.700;;;;;4.400;4.400
7.340;;1071;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
7.360;;1073;;;;;;;;;;;9.800;;;;;4.400;4.400
7.380;;1079;;;;;;;;;;;;;;;;;
7.400;0;1086;;;;0;;;0;0.000;0.000;;9.300;0.000;;0.000;0.000;4.400;4.400
7.420;;1090;;;;;;;;;;;;;;;;;
7.440;;1088;0;-3;0;;0;0;;;;0.000;8.700;;0.000;;;4.400;4.400
7.460;;1084;;;;;;;;;;;;;;;;;
7.480;;1082;;;;;;;;;;;9.100;;;;;4.400;4.400
7.500;0;1085;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
7.520;;1086;;;;;;;;;;;9.000;;;;;4.400;4.400
7.540;;1082;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
7.560;;1074;;;;;;;;;;;9.200;;;;;4.400;4.400
7.580;;1073;;;;;;;;;;;;;;;;;
7.600;0;1079;;;;0;;;0;0.000;0.000;;9.800;0.000;;0.000;0.000;4.400;4.400
7.620;;1087;;;;;;;;;;;;;;;;;
7.640;;1091;0;-3;0;;0;0;;;;0.000;9.000;;0.000;;;4.400;4.400
7.660;;1093;;;;;;;;;;;;;;;;;
7.680;;1096;;;;;;;;;;;8.700;;;;;4.400;4.400
7.700;0;1102;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
7.720;;1108;;;;;;;;;;;8.100;;;;;4.400;4.400
7.740;;1107;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
7.760;;1094;;;;;;;;;;;7.800;;;;;4.400;4.400
7.780;;1084;;;;;;;;;;;;;;;;;
7.800;0;1087;;;;0;;;0;0.000;0.000;;9.200;0.000;;0.000;0.000;4.400;4.400
7.820;;1095;;;;;;;;;;;;;;;;;
7.840;;1101;0;-3;0;;0;0;;;;0.000;8.500;;0.000;;;4.400;4.400
7.860;;1108;;;;;;;;;;;;;;;;;
7.880;;1120;;;;;;;;;;;7.700;;;;;4.400;4.400
7.900;0;1130;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
7.920;;1137;;;;;;;;;;;6.300;;;;;4.400;4.400
7.940;;1134;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
7.960;;1124;;;;;;;;;;;6.000;;;;;4.400;4.400
7.980;;1115;;;;;;;;;;;;;;;;;
8.000;0;1113;;;;0;;;0;0.000;0.000;;7.000;0.000;;0.000;0.000;4.400;4.400
8.020;;1117;;;;;;;;;;;;;;;;;
8.040;;1124;0;-3;0;;0;0;;;;0.000;6.800;;0.000;;;4.400;4.400
8.060;;1127;;;;;;;;;;;;;;;;;
8.080;;1126;;;;;;;;;;;6.200;;;;;4.400;4.400
8.100;0;1127;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
8.120;;1127;;;;;;;;;;;6.100;;;;;4.400;4.400
8.140;;1121;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
8.160;;1111;;;;;;;;;;;6.400;;;;;4.400;4.400
8.180;;1106;;;;;;;;;;;;;;;;;
8.200;0;1103;;;;0;;;0;0.000;0.000;;7.300;0.000;;0.000;0.000;4.400;4.400
8.220;;1105;;;;;;;;;;;;;;;;;
8.240;;1107;0;-3;0;;0;0;;;;0.000;7.300;;0.000;;;4.400;4.400
8.260;;1108;;;;;;;;;;;;;;;;;
8.280;;1111;;;;;;;;;;;7.100;;;;;4.400;4.400
8.300;0;1111;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
8.320;;1110;;;;;;;;;;;6.900;;;;;4.400;4.400
8.340;;1106;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
8.360;;1101;;;;;;;;;;;7.200;;;;;4.400;4.400
8.380;;1098;;;;;;;;;;;;;;;;;
8.400;0;1102;;;;0;;;0;0.000;0.000;;7.600;0.000;;0.000;0.000;4.400;4.400
8.420;;1108;;;;;;;;;;;;;;;;;
8.440;;1112;0;-3;0;;0;0;;;;0.000;7.000;;0.000;;;4.400;4.400
8.460;;1111;;;;;;;;;;;;;;;;;
8.480;;1108;;;;;;;;;;;6.800;;;;;4.400;4.400
8.500;0;1102;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
8.520;;1098;;;;;;;;;;;7.300;;;;;4.400;4.400
8.540;;1096;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
8.560;;1095;;;;;;;;;;;7.600;;;;;4.400;4.400
8.580;;1098;;;;;;;;;;;;;;;;;
8.600;0;1100;;;;0;;;0;0.000;0.000;;7.500;0.000;;0.000;0.000;4.400;4.400
8.620;;1099;;;;;;;;;;;;;;;;;
8.640;;1089;0;-3;0;;0;0;;;;0.000;7.400;;0.000;;;4.400;4.400
8.660;;1077;;;;;;;;;;;;;;;;;
8.680;;1071;;;;;;;;;;;8.800;;;;;4.400;4.400
8.700;0;1070;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
8.720;;1069;;;;;;;;;;;9.200;;;;;4.400;4.400
8.740;;1069;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
8.760;;1071;;;;;;;;;;;9.400;;;;;4.400;4.400
8.780;;1076;;;;;;;;;;;;;;;;;
8.800;0;1080;;;;0;;;0;0.000;0.000;;9.000;0.000;;0.000;0.000;4.400;4.400
8.820;;1086;;;;;;;;;;;;;;;;;
8.840;;1089;0;-3;0;;0;0;;;;0.000;8.300;;0.000;;;4.400;4.400
8.860;;1083;;;;;;;;;;;;;;;;;
8.880;;1077;;;;;;;;;;;8.600;;;;;4.400;4.400
8.900;0;1078;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
8.920;;1081;;;;;;;;;;;8.900;;;;;4.400;4.400
8.940;;1085;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
8.960;;1093;;;;;;;;;;;8.400;;;;;4.400;4.400
8.980;;1096;;;;;;;;;;;;;;;;;
9.000;0;1097;;;;0;;;0;0.000;0.000;;7.800;0.000;;0.000;0.000;4.400;4.400
9.020;;1101;;;;;;;;;;;;;;;;;
9.040;;1109;0;-3;0;;0;0;;;;0.000;7.500;;0.000;;;4.400;4.400
9.060;;1111;;;;;;;;;;;;;;;;;
9.080;;1109;;;;;;;;;;;6.900;;;;;4.400;4.300
9.100;0;1111;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
9.120;;1115;;;;;;;;;;;6.800;;;;;4.400;4.300
9.140;;1115;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
9.160;;1113;;;;;;;;;;;6.500;;;;;4.400;4.300
9.180;;1106;;;;;;;;;;;;;;;;;
9.200;0;1104;;;;0;;;0;0.000;0.000;;7.000;0.000;;0.000;0.000;4.400;4.300
9.220;;1111;;;;;;;;;;;;;;;;;
9.240;;1121;0;-3;0;;0;0;;;;0.000;6.600;;0.000;;;4.400;4.300
9.260;;1126;;;;;;;;;;;;;;;;;
9.280;;1119;;;;;;;;;;;5.800;;;;;4.400;4.300
9.300;0;1111;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
9.320;;1109;;;;;;;;;;;6.600;;;;;4.400;4.300
9.340;;1111;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
9.360;;1111;;;;;;;;;;;6.500;;;;;4.400;4.300
9.380;;1106;;;;;;;;;;;;;;;;;
9.400;0;1105;;;;0;;;0;0.000;0.000;;6.800;0.000;;0.000;0.000;4.400;4.300
9.420;;1110;;;;;;;;;;;;;;;;;
9.440;;1116;0;-3;0;;0;0;;;;0.000;6.500;;0.000;;;4.400;4.300
9.460;;1115;;;;;;;;;;;;;;;;;
9.480;;1108;;;;;;;;;;;6.200;;;;;4.400;4.300
9.500;0;1102;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
9.520;;1100;;;;;;;;;;;6.900;;;;;4.400;4.300
9.540;;1102;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
9.560;;1097;;;;;;;;;;;6.800;;;;;4.400;4.300
9.580;;1090;;;;;;;;;;;;;;;;;
9.600;0;1088;;;;0;;;0;0.000;0.000;;7.600;0.000;;0.000;0.000;4.400;4.300
9.620;;1094;;;;;;;;;;;;;;;;;
9.640;;1100;0;-3;0;;0;0;;;;0.000;7.300;;0.000;;;4.400;4.300
9.660;;1105;;;;;;;;;;;;;;;;;
9.680;;1105;;;;;;;;;;;6.600;;;;;4.400;4.300
9.700;0;1098;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
9.720;;1096;;;;;;;;;;;7.000;;;;;4.400;4.300
9.740;;1098;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
9.760;;1098;;;;;;;;;;;7.000;;;;;4.400;4.300
9.780;;1096;;;;;;;;;;;;;;;;;
9.800;0;1099;;;;0;;;0;0.000;0.000;;7.100;0.000;;0.000;0.000;4.400;4.300
9.820;;1100;;;;;;;;;;;;;;;;;
9.840;;1099;0;-3;0;;0;0;;;;0.000;6.900;;0.000;;;4.400;4.300
9.860;;1096;;;;;;;;;;;;;;;;;
9.880;;1094;;;;;;;;;;;7.100;;;;;4.400;4.300
9.900;0;1093;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
9.920;;1095;;;;;;;;;;;7.300;;;;;4.400;4.300
9.940;;1096;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
9.960;;1091;;;;;;;;;;;7.100;;;;;4.400;4.300
9.980;;1085;;;;;;;;;;;;;;;;;
10.000;0;1082;;;;0;;;0;0.000;0.000;;7.700;0.000;;0.000;0.000;4.400;4.300
10.020;;1082;;;;;;;;;;;;;;;;;
10.040;;1086;0;-3;0;;0;0;;;;0.000;7.900;;0.000;;;4.400;4.300
10.060;;1090;;;;;;;;;;;;;;;;;
10.080;;1089;;;;;;;;;;;7.500;;;;;4.400;4.300
10.100;0;1092;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
10.120;;1099;;;;;;;;;;;7.400;;;;;4.400;4.300
10.140;;1101;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
10.160;;1091;;;;;;;;;;;6.900;;;;;4.400;4.300
10.180;;1082;;;;;;;;;;;;;;;;;
10.200;0;1080;;;;0;;;0;0.000;0.000;;7.900;0.000;;0.000;0.000;4.400;4.300
10.220;;1081;;;;;;;;;;;;;;;;;
10.240;;1085;0;-3;0;;0;0;;;;0.000;8.000;;0.000;;;4.400;4.300
10.260;;1092;;;;;;;;;;;;;;;;;
10.280;;1100;;;;;;;;;;;7.300;;;;;4.400;4.300
10.300;0;1101;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
10.320;;1099;;;;;;;;;;;6.800;;;;;4.400;4.300
10.340;;1100;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
10.360;;1096;;;;;;;;;;;6.700;;;;;4.400;4.300
10.380;;1083;;;;;;;;;;;;;;;;;
10.400;0;1070;;;;0;;;0;0.000;0.000;;7.800;0.000;;0.000;0.000;4.400;4.300
10.420;;1071;;;;;;;;;;;;;;;;;
10.440;;1081;0;-3;0;;0;0;;;;0.000;8.500;;0.000;;;4.400;4.300
10.460;;1095;;;;;;;;;;;;;;;;;
10.480;;1104;;;;;;;;;;;7.100;;;;;4.400;4.300
10.500;0;1105;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
10.520;;1100;;;;;;;;;;;6.500;;;;;4.400;4.300
10.540;;1098;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
10.560;;1097;;;;;;;;;;;6.900;;;;;4.400;4.300
10.580;;1091;;;;;;;;;;;;;;;;;
10.600;0;1079;;;;0;;;0;0.000;0.000;;7.400;0.000;;0.000;0.000;4.400;4.300
10.620;;1075;;;;;;;;;;;;;;;;;
10.640;;1078;0;-3;0;;0;0;;;;0.000;8.300;;0.000;;;4.400;4.300
10.660;;1083;;;;;;;;;;;;;;;;;
10.680;;1087;;;;;;;;;;;7.900;;;;;4.400;4.300
10.700;0;1090;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
10.720;;1092;;;;;;;;;;;7.500;;;;;4.400;4.300
10.740;;1096;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
10.760;;1092;;;;;;;;;;;7.100;;;;;4.400;4.300
10.780;;1083;;;;;;;;;;;;;;;;;
10.800;0;1079;;;;0;;;0;0.000;0.000;;7.900;0.000;;0.000;0.000;4.400;4.300
10.820;;1084;;;;;;;;;;;;;;;;;
10.840;;1095;0;-3;0;;0;0;;;;0.000;7.800;;0.000;;;4.400;4.300
10.860;;1105;;;;;;;;;;;;;;;;;
10.880;;1108;;;;;;;;;;;6.400;;;;;4.400;4.300
10.900;0;1105;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
10.920;;1108;;;;;;;;;;;6.500;;;;;4.400;4.300
10.940;;1112;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
10.960;;1112;;;;;;;;;;;6.000;;;;;4.400;4.300
10.980;;1111;;;;;;;;;;;;;;;;;
11.000;0;1110;;;;0;;;0;0.000;0.000;;6.000;0.000;;0.000;0.000;4.400;4.300
11.020;;1109;;;;;;;;;;;;;;;;;
11.040;;1106;0;-3;0;;0;0;;;;0.000;6.100;;0.000;;;4.400;4.300
11.060;;1107;;;;;;;;;;;;;;;;;
11.080;;1105;;;;;;;;;;;6.200;;;;;4.400;4.300
11.100;0;1099;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
11.120;;1093;;;;;;;;;;;6.600;;;;;4.400;4.300
11.140;;1088;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
11.160;;1086;;;;;;;;;;;7.300;;;;;4.400;4.300
11.180;;1083;;;;;;;;;;;;;;;;;
11.200;0;1078;;;;0;;;0;0.000;0.000;;7.600;0.000;;0.000;0.000;4.400;4.300
11.220;;1075;;;;;;;;;;;;;;;;;
11.240;;1076;0;-3;0;;0;0;;;;0.000;8.100;;0.000;;;4.400;4.300
11.260;;1082;;;;;;;;;;;;;;;;;
11.280;;1088;;;;;;;;;;;7.700;;;;;4.400;4.300
11.300;0;1088;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
11.320;;1086;;;;;;;;;;;7.300;;;;;4.400;4.300
11.340;;1086;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
11.360;;1092;;;;;;;;;;;7.500;;;;;4.400;4.300
11.380;;1093;;;;;;;;;;;;;;;;;
11.400;0;1091;;;;0;;;0;0.000;0.000;;7.000;0.000;;0.000;0.000;4.400;4.300
11.420;;1085;;;;;;;;;;;;;;;;;
11.440;;1085;0;-3;0;;0;0;;;;0.000;7.500;;0.000;;;4.400;4.300
11.460;;1089;;;;;;;;;;;;;;;;;
11.480;;1093;;;;;;;;;;;7.300;;;;;4.400;4.300
11.500;0;1095;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
11.520;;1094;;;;;;;;;;;6.900;;;;;4.400;4.300
11.540;;1091;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
11.560;;1086;;;;;;;;;;;7.200;;;;;4.400;4.300
11.580;;1083;;;;;;;;;;;;;;;;;
11.600;0;1081;;;;0;;;0;0.000;0.000;;7.600;0.000;;0.000;0.000;4.400;4.300
11.620;;1078;;;;;;;;;;;;;;;;;
11.640;;1076;0;-3;0;;0;0;;;;0.000;8.000;;0.000;;;4.400;4.300
11.660;;1078;;;;;;;;;;;;;;;;;
11.680;;1082;;;;;;;;;;;7.900;;;;;4.400;4.300
11.700;0;1088;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
11.720;;1088;;;;;;;;;;;7.400;;;;;4.400;4.300
11.740;;1086;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
11.760;;1087;;;;;;;;;;;7.500;;;;;4.400;4.300
11.780;;1092;;;;;;;;;;;;;;;;;
11.800;0;1094;;;;0;;;0;0.000;0.000;;7.100;0.000;;0.000;0.000;4.400;4.300
11.820;;1093;;;;;;;;;;;;;;;;;
11.840;;1090;0;-3;0;;0;0;;;;0.000;7.100;;0.000;;;4.400;4.300
11.860;;1088;;;;;;;;;;;;;;;;;
11.880;;1096;;;;;;;;;;;7.400;;;;;4.400;4.300
11.900;0;1101;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
11.920;;1101;;;;;;;;;;;6.600;;;;;4.400;4.300
11.940;;1101;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
11.960;;1104;;;;;;;;;;;6.500;;;;;4.400;4.300
11.980;;1110;;;;;;;;;;;;;;;;;
12.000;0;1109;;;;0;;;0;0.000;0.000;;5.900;0.000;;0.000;0.000;4.400;4.300
12.020;;1104;;;;;;;;;;;;;;;;;
12.040;;1101;0;-3;0;;0;0;;;;0.000;6.300;;0.000;;;4.400;4.300
12.060;;1104;;;;;;;;;;;;;;;;;
12.080;;1114;;;;;;;;;;;6.200;;;;;4.400;4.300
12.100;0;1118;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
12.120;;1116;;;;;;;;;;;5.400;;;;;4.400;4.300
12.140;;1114;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
12.160;;1113;;;;;;;;;;;5.500;;;;;4.400;4.300
12.180;;1113;;;;;;;;;;;;;;;;;
12.200;0;1109;;;;0;;;0;0.000;0.000;;5.500;0.000;;0.000;0.000;4.400;4.300
12.220;;1099;;;;;;;;;;;;;;;;;
12.240;;1083;0;-3;0;;0;0;;;;0.000;6.300;;0.000;;;4.400;4.300
12.260;;1071;;;;;;;;;;;;;;;;;
12.280;;1067;;;;;;;;;;;7.900;;;;;4.400;4.300
12.300;0;1070;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
12.320;;1075;;;;;;;;;;;8.000;;;;;4.400;4.300
12.340;;1081;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
12.360;;1088;;;;;;;;;;;7.400;;;;;4.400;4.300
12.380;;1095;;;;;;;;;;;;;;;;;
12.400;0;1098;;;;0;;;0;0.000;0.000;;6.600;0.000;;0.000;0.000;4.400;4.300
12.420;;1092;;;;;;;;;;;;;;;;;
12.440;;1086;0;-3;0;;0;0;;;;0.000;6.700;;0.000;;;4.400;4.300
12.460;;1088;;;;;;;;;;;;;;;;;
12.480;;1095;;;;;;;;;;;7.000;;;;;4.400;4.300
12.500;0;1100;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
12.520;;1105;;;;;;;;;;;6.200;;;;;4.400;4.300
12.540;;1112;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
12.560;;1117;;;;;;;;;;;5.500;;;;;4.400;4.300
12.580;;1119;;;;;;;;;;;;;;;;;
12.600;0;1117;;;;0;;;0;0.000;0.000;;5.100;0.000;;0.000;0.000;4.400;4.300
12.620;;1111;;;;;;;;;;;;;;;;;
12.640;;1104;0;-3;0;;0;0;;;;0.000;5.500;;0.000;;;4.400;4.300
12.660;;1096;;;;;;;;;;;;;;;;;
12.680;;1092;;;;;;;;;;;6.300;;;;;4.400;4.300
12.700;0;1093;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
12.720;;1095;;;;;;;;;;;6.400;;;;;4.400;4.300
12.740;;1095;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
12.760;;1101;;;;;;;;;;;6.200;;;;;4.400;4.300
12.780;;1110;;;;;;;;;;;;;;;;;
12.800;0;1117;;;;0;;;0;0.000;0.000;;5.300;0.000;;0.000;0.000;4.400;4.300
12.820;;1121;;;;;;;;;;;;;;;;;
12.840;;1122;0;-3;0;;0;0;;;;0.000;4.600;;0.000;;;4.400;4.300
12.860;;1120;;;;;;;;;;;;;;;;;
12.880;;1115;;;;;;;;;;;4.600;;;;;4.400;4.300
12.900;0;1108;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
12.920;;1099;;;;;;;;;;;5.300;;;;;4.400;4.300
12.940;;1084;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
12.960;;1077;;;;;;;;;;;6.600;;;;;4.400;4.300
12.980;;1077;;;;;;;;;;;;;;;;;
13.000;0;1080;;;;0;;;0;0.000;0.000;;7.100;0.000;;0.000;0.000;4.400;4.300
13.020;;1084;;;;;;;;;;;;;;;;;
13.040;;1085;0;-3;0;;0;0;;;;0.000;6.600;;0.000;;;4.400;4.300
13.060;;1086;;;;;;;;;;;;;;;;;
13.080;;1086;;;;;;;;;;;6.500;;;;;4.400;4.300
13.100;0;1088;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
13.120;;1086;;;;;;;;;;;6.400;;;;;4.400;4.300
13.140;;1082;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
13.160;;1080;;;;;;;;;;;6.800;;;;;4.400;4.300
13.180;;1080;;;;;;;;;;;;;;;;;
13.200;0;1084;;;;0;;;0;0.000;0.000;;6.900;0.000;;0.000;0.000;4.400;4.300
13.220;;1084;;;;;;;;;;;;;;;;;
13.240;;1077;0;-3;0;;0;0;;;;0.000;6.700;;0.000;;;4.400;4.300
13.260;;1070;;;;;;;;;;;;;;;;;
13.280;;1067;;;;;;;;;;;7.600;;;;;4.400;4.300
13.300;0;1070;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
13.320;;1073;;;;;;;;;;;7.500;;;;;4.400;4.300
13.340;;1082;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
13.360;;1092;;;;;;;;;;;6.800;;;;;4.400;4.300
13.380;;1102;;;;;;;;;;;;;;;;;
13.400;0;1114;;;;0;;;0;0.000;0.000;;5.600;0.000;;0.000;0.000;4.400;4.300
13.420;;1121;;;;;;;;;;;;;;;;;
13.440;;1119;0;-3;0;;0;0;;;;0.000;4.600;;0.000;;;4.400;4.300
13.460;;1108;;;;;;;;;;;;;;;;;
13.480;;1102;;;;;;;;;;;5.300;;;;;4.400;4.300
13.500;0;1104;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
13.520;;1102;;;;;;;;;;;5.400;;;;;4.400;4.300
13.540;;1094;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
13.560;;1089;;;;;;;;;;;5.900;;;;;4.400;4.300
13.580;;1090;;;;;;;;;;;;;;;;;
13.600;0;1093;;;;0;;;0;0.000;0.000;;6.100;0.000;;0.000;0.000;4.400;4.300
13.620;;1094;;;;;;;;;;;;;;;;;
13.640;;1091;0;-3;0;;0;0;;;;0.000;5.900;;0.000;;;4.400;4.300
13.660;;1088;;;;;;;;;;;;;;;;;
13.680;;1086;;;;;;;;;;;6.300;;;;;4.400;4.300
13.700;0;1085;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
13.720;;1082;;;;;;;;;;;6.400;;;;;4.400;4.300
13.740;;1074;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
13.760;;1068;;;;;;;;;;;7.100;;;;;4.400;4.300
13.780;;1067;;;;;;;;;;;;;;;;;
13.800;0;1072;;;;0;;;0;0.000;0.000;;7.500;0.000;;0.000;0.000;4.400;4.300
13.820;;1077;;;;;;;;;;;;;;;;;
13.840;;1074;0;-3;0;;0;0;;;;0.000;7.000;;0.000;;;4.400;4.300
13.860;;1071;;;;;;;;;;;;;;;;;
13.880;;1077;;;;;;;;;;;7.400;;;;;4.400;4.300
13.900;0;1089;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
13.920;;1094;;;;;;;;;;;6.300;;;;;4.400;4.300
13.940;;1095;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
13.960;;1095;;;;;;;;;;;5.900;;;;;4.400;4.300
13.980;;1094;;;;;;;;;;;;;;;;;
14.000;0;1093;;;;0;;;0;0.000;0.000;;6.000;0.000;;0.000;0.000;4.400;4.300
14.020;;1095;;;;;;;;;;;;;;;;;
14.040;;1095;0;-3;0;;0;0;;;;0.000;5.900;;0.000;;;4.400;4.300
14.060;;1090;;;;;;;;;;;;;;;;;
14.080;;1086;;;;;;;;;;;6.200;;;;;4.400;4.300
14.100;0;1082;;;;0;;;0;0.000;0.000;;;0.000;;0.000;0.000;;
14.120;;1081;;;;;;;;;;;6.600;;;;;4.400;4.300
14.140;;1079;0;-3;0;;0;0;;;;0.000;;;0.000;;;;
14.160;;1074;;;;;;;;;;;6.800;;;;;4.400;4.300
14.180;;1067;;;;;;;;;;;;;;;;;
14.200;0;1067;;;;0;;;0;0.000;0.000;;7.500;0.000;;0.000;0.000;4.400;4.300
14.220;;1072;;;;;;;;;;;;;;;;;
14.240;;1076;0;-3;0;;0;0;;;;0.000;7.300;;0.000;;;4.400;4.300
